,id,tid,tweet,user_id,coordinates,created_at,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,quoted_status_id,retweet_count,source,is_retweet,hashtag_id,text
187,175,1131614201464573952,RT @bellechiennee: masturbating/squirting with hairbrush lmao #amateur #amateurporn #dildo #hairbrush #squirt #orgasm #cumin #cumslut https…,174,,2019-05-23 17:33:44,0,,,,en,,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,27.0,orgasm
188,175,1131614201464573952,RT @bellechiennee: masturbating/squirting with hairbrush lmao #amateur #amateurporn #dildo #hairbrush #squirt #orgasm #cumin #cumslut https…,174,,2019-05-23 17:33:44,0,,,,en,,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,28.0,cumin
189,175,1131614201464573952,RT @bellechiennee: masturbating/squirting with hairbrush lmao #amateur #amateurporn #dildo #hairbrush #squirt #orgasm #cumin #cumslut https…,174,,2019-05-23 17:33:44,0,,,,en,,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,29.0,cumslut
190,176,1131614201485520897,RT @RichhartRylee: My brother sent me this and i am eternally grateful https://t.co/j3tYIqjNDB,175,,2019-05-23 17:33:44,0,,,,en,,53762,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
191,177,1131614201456123905,"RT @wanihatta: Bumped into a tweet about ending one’s life just now but I just couldn’t find it back

“If suicide is not haram, I’ll be dea…",176,,2019-05-23 17:33:44,0,,,,en,,23488,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
192,178,1131614201447763968,RT @_amirafazira: hypothesis accepted https://t.co/S9YuRM073W,177,,2019-05-23 17:33:44,0,,,,en,,17051,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
193,179,1131614201464610816,"RT @Ethirajans: Congress/UPA has not won a single seat in the following states.

AP
Chandigarh
DadraNagarHaveli
DamanDieu
Delhi
Gujarat
Har…",178,,2019-05-23 17:33:44,0,,,,en,,36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
194,180,1131614201477304326,RT @GcfMug: more drawpile https://t.co/IYvjj12jB9,179,,2019-05-23 17:33:44,0,,,,en,,86,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
195,181,1131614201464516609,RT @millionairevic: Water so clear I thought the boat was floating https://t.co/lSGvMTTkZx,180,,2019-05-23 17:33:44,0,,,,en,1131282789230362624,46668,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
196,182,1131614201481449473,i haven’t ate anything today,181,,2019-05-23 17:33:44,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
197,183,1131614201481314304,RT @vuyeol: They gave tickets to well known scammers and bullies within the fandom... https://t.co/TpMGWmXkH1,182,,2019-05-23 17:33:44,0,,,,en,1130905748005904385,4373,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
198,184,1131614201456148480,RT @shreyastalpade1: Congratulations our honourable Prime Minister @narendramodi ji 🙏🏻. All the best for the term two. Here's to you and In…,183,,2019-05-23 17:33:44,0,,,,en,,61,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
199,185,1131614201456320514,RT @justinamash: Some of the president’s actions were inherently corrupt. Other actions were corrupt—and therefore impeachable—because the…,184,,2019-05-23 17:33:44,0,,,,en,,4331,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
200,186,1131614201485627394,"RT @AndyHa_: “What’s been the best thing about living in Italy since your move from Arsenal to Juventus?”

Stephy Mavididi: https://t.co/3t…",185,,2019-05-23 17:33:44,0,,,,en,,756,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
201,187,1131614201477304325,"RT @ReeCarDeen: New degree, same us. https://t.co/MK9OOVsad3",186,,2019-05-23 17:33:44,0,,,,en,,26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
202,188,1131614201485697024,@hagsooyoung pokemon and monsters inc,187,,2019-05-23 17:33:44,0,hagsooyoung,1131613617772568576,1044181246061039617,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
203,189,1131614201447948288,RT @PastPostcard: She was wearing wellies but it didn't save her leg. https://t.co/ZogVePapPD,188,,2019-05-23 17:33:44,0,,,,en,,63,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
204,190,1131614201485713408,hell would be too good for you...,189,,2019-05-23 17:33:44,0,,,,en,1131608807098990593,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
205,191,1131614201456340992,"RT @rephangirl4ever: METLIFE CHARITY EVENT
My friend and I will be raising money to donate to the Leukemia and Lymphoma Society for childho…",190,,2019-05-23 17:33:44,0,,,,en,,1195,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
206,192,1131614201473110016,"BUT THEN I was like, wait. I have executive function coping strategies specifically for DEADLINES and INSTRUCTIONS.… https://t.co/Oa0uDRWo6u",191,,2019-05-23 17:33:44,41,LeeFlower,1131613872392159233,30861631,en,,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,
207,193,1131614201485697027,"RT @allisonpearson: The EU Parliament has 3 black MEPs out of 751 representatives. Shameful. 
  The Brexit Party could double that overnigh…",192,,2019-05-23 17:33:44,0,,,,en,,2265,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
208,194,1131614205642256384,So glad I got online classes‼️,193,,2019-05-23 17:33:45,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
209,195,1131614205663109120,"RT @Choppski1: Alexander 1
The first of three images. Love this face. THis is the original texture, redone for 3dl https://t.co/pqq5Gd8Qyi",194,,2019-05-23 17:33:45,0,,,,en,,6,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
210,196,1131614205675618304,"RT @rejectedstars_: 3 types of student

1. Yes, 75 nakapasa ako
2. Bat 90 lang?
3. Grades are just numbers, grades don't define who you are.",195,,2019-05-23 17:33:45,0,,,,en,,3985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
211,197,1131614205675692032,@IvankaTrump What if Jared is indicted?,196,,2019-05-23 17:33:45,0,IvankaTrump,1131368210345938944,52544275,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
212,198,1131614205671428097,RT @HawkesCr7: When another talking stage flops after you were certain u were leaving the game  https://t.co/MjjrTCT1mI,197,,2019-05-23 17:33:45,0,,,,en,,13517,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
213,199,1131614205675790337,"RT @charliekirk11: Hillary Clinton and Democrats got away with so much in 2016:

Total mishandling of Clinton email scandal by corrupt Just…",198,,2019-05-23 17:33:45,0,,,,en,,3163,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
214,200,1131614205659013120,This Florida heat is showing out fr 😭😭😭😭😭,199,,2019-05-23 17:33:45,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
215,201,1131614205642018817,"Basically my entire state is currently under water 🤷‍♀️ 
Climate change is definitely not real...... Wake up people… https://t.co/1Eb73HOlw2",200,,2019-05-23 17:33:45,0,,,,en,1131571481463402502,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
216,202,1131614205646462978,"RT @briantylercohen: We went from ""women are too emotional to be president"" to a man expecting the praise of the nation because he ""was ext…",201,,2019-05-23 17:33:45,0,,,,en,1131563848992006144,238,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
217,203,1131614205679943682,"RT @PeoplesMomentum: Modi is a far right extremist who has suppressed civil society, marginalised minorities and supported candidates who w…",202,,2019-05-23 17:33:45,0,,,,en,1131475232009740289,607,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
218,204,1131614205675790338,@sketchyboi08 You too you know that right? Don't you forget it either. https://t.co/88m8aQK41d,203,,2019-05-23 17:33:45,0,sketchyboi08,1131595892660817921,1069044668313280513,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
219,205,1131614205679939584,@lovexombie Aren't we all https://t.co/bv0pX9pLj3,204,,2019-05-23 17:33:45,1,lovexombie,1131609127367659520,14527344,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
220,206,1131614209853124608,@essie you have the best long wear brand of all girls got a birthday on Monday how about a little swag for my 28th,205,,2019-05-23 17:33:46,0,essie,,105340932,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
221,207,1131614209836507136,I jus wanna ball and chill,206,,2019-05-23 17:33:46,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
222,208,1131614209848950784,@aeyoona I don't,207,,2019-05-23 17:33:46,0,aeyoona,1131613151408140290,904773938277953536,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
223,209,1131614209861607424,RT @kylekuzma: They have to start drug testing talk show ppl. https://t.co/qIiMOOjHKN,208,,2019-05-23 17:33:46,0,,,,en,1131601600513028096,19999,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
224,210,1131614209836552194,"RT @charliekirk11: Joe Biden says Pennsylvania is Biden country

Tuesday night’s elections say otherwise:

US House District 12: 68% 
Repub…",209,,2019-05-23 17:33:46,0,,,,en,,5067,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
225,211,1131614209853317121,RT @puuscfeiin: I’m never deleting facebook LMAOOOOOOOO https://t.co/h9WuUs8IMC,210,,2019-05-23 17:33:46,0,,,,en,,139,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
226,212,1131614209853337600,"RT @historylvrsclub: Johnny Depp, Iggy Pop, and Kate Moss enjoying a drink - 1990s https://t.co/YTa2hrlIQ5",211,,2019-05-23 17:33:46,0,,,,en,,50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
227,213,1131614209870127105,RT @softsadsatan: the thing i fear the most is someone coming into my life and not only telling me but showing me how much they appreciate…,212,,2019-05-23 17:33:46,0,,,,en,,6002,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
228,214,1131614209853329413,RT @asvpxjulian: Hands down Eminem’s best album!! https://t.co/c7JzNfDwBD,213,,2019-05-23 17:33:46,0,,,,en,1131546709593600000,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
229,215,1131614209865900033,"So #GameOfThrones actors are defending season 8, which is expected. Saying that tv shows aren’t fan service seems l… https://t.co/NOu31PiQJ4",214,,2019-05-23 17:33:46,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,30.0,gameofthrones
230,216,1131614209865846784,@lowercaseB_ well yes i still don’t care lol whyyy y’all making me jump through hurdles for this,215,,2019-05-23 17:33:46,0,lowercaseB_,1131613894550667266,260059721,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
231,217,1131614209874309121,Nigga need to invest in some braces,216,,2019-05-23 17:33:46,0,,,,en,1131585123684704256,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
232,218,1131614209836503040,"@RealHughJackman @Deborra_lee Have let's face it, put ALOT of time and MONEY into YOU and YOUR career .. And YES, i… https://t.co/MPJl03Y0Gh",217,,2019-05-23 17:33:46,0,RealHughJackman,1131541205211406336,27042513,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
233,219,1131614209844768768,"RT @sfpelosi: You guys - her wardrobe consultant is my DAD! 

(PS the 55 years-married lovebirds still smooch all the time 🥰) https://t.co/…",218,,2019-05-23 17:33:46,0,,,,en,1131587942932189191,5433,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
234,220,1131614209840680960,@waifushawtyy unblock peak,219,,2019-05-23 17:33:46,0,waifushawtyy,1131614046678134784,1098708326135877633,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
235,221,1131614209861738496,RT @casxvii: Imagine your whole personality is just being racist https://t.co/1z8w6eH0dK,220,,2019-05-23 17:33:46,0,,,,en,1129976880432652288,85237,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
236,222,1131614209861664769,"RT @deidarawhore: your oPp@rs could NEVER ughh what a king 

 https://t.co/zbINnEs3EP",221,,2019-05-23 17:33:46,0,,,,en,,66,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
237,223,1131614205663162368,"It’s May Day for students at the Northeast Childcare Center, and here’s how they’re celebrating. Enjoy!… https://t.co/rv7ZxTn9H4",222,,2019-05-23 17:33:45,6,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
238,224,1131614214043209729,"RT @yeonjungk00k: Yohan got really sulky, cute and all when he lost the game but the funny thing is he still ate the chocolate bread that h…",223,,2019-05-23 17:33:47,0,,,,en,,5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
239,225,1131614214051643392,"RT @GooJAV: Exotic Japanese chick Yui Hatano in Horny JAV uncensored MILFs clip

Watch Full Movies ==&gt; https://t.co/unnBgO4SjC https://t.co…",224,,2019-05-23 17:33:47,0,,,,en,,101,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
240,226,1131614214043213824,"Me:guys I’m going to stay sober 
Once we get to edc 
Nobody:
Me: so when are we rolling 
I do this all the time 😗😂",225,,2019-05-23 17:33:47,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
241,227,1131614214043254784,RT @elvisduran: Let’s keep it going! In a response of thanks and gratitude to #BTSArmy on behalf of @BTS_twt and your support of our teache…,226,,2019-05-23 17:33:47,0,,,,en,,13779,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,31.0,btsarmy
242,228,1131614214030843905,RT @kay__desha: You know a nigga hurt when he block ya 💀💀😭,227,,2019-05-23 17:33:47,0,,,,en,,17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
243,229,1131614214039191553,"RT @realDonaldTrump: I was extremely calm yesterday with my meeting with Pelosi and Schumer, knowing that they would say I was raging, whic…",228,,2019-05-23 17:33:47,0,,,,en,,24988,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
244,230,1131614214047637506,"RT @chiwai_: 🕺🏻Become an influencer💃🏻by June🙏🏻
🙃😂😎🤩🤗🤓😍😇🥳🤓🤭🙃
10k
20k 
30k
40k
50k 
60k
70k
80k
90k 
100k
200k
300k
400k 
500k
600k
700k
800k…",229,,2019-05-23 17:33:47,0,,,,en,,29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
245,231,1131614214043394051,"RT @2seoksdaydream: Everything about this makes my heart swell pls he probably bonds with all the photographers at their shoots, approaches…",230,,2019-05-23 17:33:47,0,,,,en,,9,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
246,232,1131614214030651392,@rupasubramanya Only an idiot who doesn't deal with filing returns ll say Gst is botched up &amp; a failure. Earlier de… https://t.co/B5EZMabO5c,231,,2019-05-23 17:33:47,0,rupasubramanya,1131473633778397184,151432737,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
247,233,1131614214047588352,RT @beemyhope_: OH MY GOSH??? ARE YALL THINKING WHAT IM THINKING??? https://t.co/NB8fpKdGIN,232,,2019-05-23 17:33:47,0,,,,en,,7600,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
248,234,1131614214035050504,"RT @BeyondtheGame2: ”My Swagger” Music Video 
👉🏽From the 
🚀BEYOND BROKE Car Meet 

📆 Tomorrow 7am EST : Only on 👇🏽

🚀Beyond The Game 🎮 via…",233,,2019-05-23 17:33:47,0,,,,en,,9,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
249,235,1131614214056009728,RT @_taz_maniaa: I am this old https://t.co/JxfOodkx6s,234,,2019-05-23 17:33:47,0,,,,en,,37200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
250,236,1131614214060216320,RT @TysonTheAnswer: Until it slips down your throat without your consent https://t.co/r0BdPzLqcr,235,,2019-05-23 17:33:47,0,,,,en,1131165910146924544,1347,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
251,237,1131614214039244808,"RT @AllotmentCat: I had a bit of a shock when my human showed me this photo. I look quite fat and angry but I promise you, I'm neither. She…",236,,2019-05-23 17:33:47,0,,,,en,,118,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
252,238,1131614214035005442,"@realDonaldTrump We believe you can overcome name-calling, sir.  Maybe schedule a new meeting to show you’re the bi… https://t.co/J4K8XQC8E5",237,,2019-05-23 17:33:47,1,realDonaldTrump,1131563848992006144,25073877,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
253,239,1131614214064361473,RT @RunClouds: @EVASMETSADAM2 @ICAEW @PeatixJP @YujiFujita @peatix_my @PeatixUSA @Yo_Hata @aPDc77jXaAEmJ8Z @ReutsFool @uitstel @Gamer_04991…,238,,2019-05-23 17:33:47,0,,,,en,,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
254,240,1131614218250178560,"RT @cjtruth: In honor of @StormIsUponUs who was suspended by Twitter, it is time to “redpill” more people. Please RT his video  PLAN TO SAV…",239,,2019-05-23 17:33:48,0,,,,en,,290,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
255,241,1131614218237751296,it really be like that,240,,2019-05-23 17:33:48,1,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
256,242,1131614218224951297,Bout too ruffle some feathers wit this one‼️ https://t.co/aEtkNIhz0i,241,,2019-05-23 17:33:48,0,,,,en,,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,,
257,243,1131614218258591744,RT @vijai63: Thank you @TheEconomist @TIME @nytimes @AatishTaseer @RanaAyyub @BDUTT @dhume for constantly abusing PM @narendramodi globally…,242,,2019-05-23 17:33:48,0,,,,en,,2564,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
258,244,1131614218229145600,@sanjaybjumaani Kirron kher is 1995 born? So many typos in 1 day!,243,,2019-05-23 17:33:48,0,sanjaybjumaani,1131603265232154626,69250423,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
259,245,1131614218233344000,RT @jinnieslamp: [#VoteJin] Vote #JIN on the “Representative Idols born in 1992” poll on the Idol Champ app. The CM board advertisement at…,244,,2019-05-23 17:33:48,0,,,,en,,612,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,32.0,votejin
260,245,1131614218233344000,RT @jinnieslamp: [#VoteJin] Vote #JIN on the “Representative Idols born in 1992” poll on the Idol Champ app. The CM board advertisement at…,244,,2019-05-23 17:33:48,0,,,,en,,612,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,33.0,jin
261,246,1131614218250178562,RT @baddosneh_: Getting box braids this summer .. heard they make niggas leave you alone 😂,245,,2019-05-23 17:33:48,0,,,,en,,9479,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
262,247,1131614218237517824,RT @__chloehenryxxo: Look at her nose man :( sorry but no one on earth can tell me I DON’T need a nose job???? You’re literally all liars.…,246,,2019-05-23 17:33:48,0,,,,en,1129876258207047681,1198,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
263,248,1131614218246078464,RT @thatgirljo_: You know how many problems would be solved if women had to orgasm to get pregnant??,247,,2019-05-23 17:33:48,0,,,,en,,29203,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
264,249,1131614218237763584,RT @TakeCarePT2: me after finally opening up to someone https://t.co/gSQB1S6RXs,248,,2019-05-23 17:33:48,0,,,,en,1129108552021204992,103628,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
265,250,1131614218262843393,RT @jamesfromdalost: i just got blocked for treating a mfr the same way she was treating me 😂 https://t.co/S5J5BhCUXC,249,,2019-05-23 17:33:48,0,,,,en,,4368,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
266,251,1131614218233339905,"""The enemy of the people"".",250,,2019-05-23 17:33:48,0,,,,en,1131551671434170368,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
267,252,1131614218246082560,RT @stacyherbert: Dumbo. https://t.co/IFiguexcr5,251,,2019-05-23 17:33:48,0,,,,en,1131613527242878980,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
268,253,1131614218241888261,Pelosi knows her time is coming.  She is shameless.,252,,2019-05-23 17:33:48,0,,,,en,1131613952516005889,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
269,254,1131614218250280960,RT @casxvii: Imagine your whole personality is just being racist https://t.co/1z8w6eH0dK,253,,2019-05-23 17:33:48,0,,,,en,1129976880432652288,85237,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
270,255,1131614218229170177,RT @sudarsansand: Congratulations Hon’ble PM @narendramodi Sir and @BJP4India on your historic victory in building stronger New India . My…,254,,2019-05-23 17:33:48,0,,,,en,,2965,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
271,256,1131614218262913029,RT @jamesb0wman: points were made https://t.co/o6ywBg3WEt,255,,2019-05-23 17:33:48,0,,,,en,1130885590541639680,637,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
272,257,1131614218254454789,"#SPOTLIGHT 
#GLAMCAM 
#Badmandontjealousme 📽👍🔥
Outfit by @fiifi_yeboah #madetomeasure/bespoke/customtailoring 🙏… https://t.co/EJ5ktOZI65",256,,2019-05-23 17:33:48,2,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,34.0,spotlight
273,257,1131614218254454789,"#SPOTLIGHT 
#GLAMCAM 
#Badmandontjealousme 📽👍🔥
Outfit by @fiifi_yeboah #madetomeasure/bespoke/customtailoring 🙏… https://t.co/EJ5ktOZI65",256,,2019-05-23 17:33:48,2,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,35.0,glamcam
274,257,1131614218254454789,"#SPOTLIGHT 
#GLAMCAM 
#Badmandontjealousme 📽👍🔥
Outfit by @fiifi_yeboah #madetomeasure/bespoke/customtailoring 🙏… https://t.co/EJ5ktOZI65",256,,2019-05-23 17:33:48,2,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,36.0,badmandontjealousme
275,257,1131614218254454789,"#SPOTLIGHT 
#GLAMCAM 
#Badmandontjealousme 📽👍🔥
Outfit by @fiifi_yeboah #madetomeasure/bespoke/customtailoring 🙏… https://t.co/EJ5ktOZI65",256,,2019-05-23 17:33:48,2,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,37.0,madetomeasure
276,258,1131614222436118528,RT @arungiri: Rahul's victory margin will be 2.5 lacs in Amethi...,257,,2019-05-23 17:33:49,0,,,,en,,939,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
277,259,1131614222436245504,RT @MelonieMac: Just thinkin' about Tomb Raider https://t.co/yLfdCLfruC,258,,2019-05-23 17:33:49,0,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
278,260,1131614222452809728,"RT @melo_dekelsa: @IndiiCreates Greeeennn, most of my green is vegetation lol https://t.co/phFNMwbewU",259,,2019-05-23 17:33:49,0,,,,en,,13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
279,261,1131614222436130817,@SenSchumer 63 million people plus another 10% have already made up our mind. President Trump has been cleared by M… https://t.co/9PDTTweDi0,260,,2019-05-23 17:33:49,0,SenSchumer,,17494010,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
280,262,1131614222444638208,RT @Nature_pixxx: Baby elephant 🐘 takes a tumble while chasing birds 🐘🍃 https://t.co/XC8N8sf9Zr,261,,2019-05-23 17:33:49,0,,,,en,,397,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
281,263,1131614222432047109,RT @thedeaddontdie: Get ready for the greatest zombie cast ever disassembled. #TheDeadDontDie https://t.co/OVg8EOtzJJ,262,,2019-05-23 17:33:49,0,,,,en,,411,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,38.0,thedeaddontdie
282,264,1131614222427856896,"RT @carIys: you ever think about your favorite person and just sit there like 

⠀
⠀ ⠀
⠀

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. .
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀   ◡
⠀              
⠀…",263,,2019-05-23 17:33:49,0,,,,en,,27833,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
283,265,1131614222427795460,"RT @mvmeet: At first Chandrababu Naidu met Mayawati,
Then Sonia Gandhi, 
Deve Gowda, 
Mamata Banerjee, 
Arvind Kejriwal

Today evening, 
he…",264,,2019-05-23 17:33:49,0,,,,en,,3799,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
284,266,1131614222453006337,This Camera Grid Setting Will Instantly Improve Your iPhone Photography | Apartment Therapy #SmartNews  https://t.co/g08znQpclY,265,,2019-05-23 17:33:49,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,39.0,smartnews
285,267,1131614222444564481,"The girls are about to be mad with the workout I created today 😈

#Beastmode #BLGFitness 💪🏽",266,,2019-05-23 17:33:49,1,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,40.0,beastmode
